"B18","B19","SH","EP","LJ","SS","FP","WR","JP","WW","SR","NI","SP","WB","TI","time","year","month"
16.5630016326904,14.6410007476807,14.2600002288818,16.5869998931885,15.4680004119873,17.5300006866455,16.5630016326904,15.282000541687,15.5960006713867,18.4710006713867,16.2410011291504,11.076000213623,12.7000007629395,15.1770009994507,12.6080007553101,"191808","1918","08"
11.1250009536743,9.37400054931641,8.64600086212158,10.5630006790161,9.84400081634521,12.157000541687,11.371000289917,9.84400081634521,10.2720003128052,12.7410001754761,10.2130002975464,6.53400039672852,8.14500045776367,9.64200019836426,9.3720006942749,"191809","1918","09"
7.40900039672852,5.78200006484985,5.55400037765503,7.41800022125244,6.47700023651123,8.27300071716309,7.41300058364868,7.24000024795532,7.49700021743774,10.1090002059937,7.24700021743774,2.65100002288818,4.39900016784668,6.264000415802,4.55300045013428,"191810","1918","10"
-0.418000012636185,-2.15700006484985,-2.56800007820129,-0.216000005602837,-1.14400005340576,0.453000009059906,-0.638000011444092,-2.22100019454956,-1.81200003623962,0.745000064373016,-1.20200002193451,-5.88200044631958,-4.8120002746582,-1.89300012588501,-5.12200021743774,"191811","1918","11"
-2.90800023078918,-4.54500007629395,-5.41400003433228,-3.3600001335144,-3.65000009536743,-1.91700005531311,-3.02500009536743,-5.10700035095215,-4.2039999961853,-2.14900016784668,-3.4280002117157,-8.63000011444092,-8.21200084686279,-4.71500015258789,-8.61800003051758,"191812","1918","12"
-2.46300005912781,-4.31300020217896,-5.01200008392334,-2.82100009918213,-3.48900008201599,-1.34500002861023,-2.53700017929077,-5.14200019836426,-4.30100011825562,-2.1010000705719,-2.53200006484985,-8.41100025177002,-7.9060001373291,-4.18800020217896,-8.55600070953369,"191901","1919","01"
-3.56700015068054,-5.22500038146973,-6.60900020599365,-4.34700012207031,-4.77000045776367,-2.56100010871887,-3.58100008964539,-6.34500026702881,-5.59500026702881,-3.6470000743866,-4.62800025939941,-9.64000034332275,-8.50100040435791,-5.42000007629395,-7.11400032043457,"191902","1919","02"
-0.31700000166893,-2.10400009155273,-3.09500002861023,-1.31200003623962,-1.50600004196167,0.896000027656555,-0.270000010728836,-1.87000012397766,-1.38000011444092,0.853000044822693,-0.726000010967255,-5.52800035476685,-4.14700031280518,-2.125,-3.83700013160706,"191903","1919","03"
3.96700024604797,2.12900018692017,2.16100001335144,4.40799999237061,3.22800016403198,4.72300004959106,3.74700021743774,3.87100028991699,3.94100022315979,6.54800033569336,3.24000024795532,-0.437000006437302,1.43600010871887,2.75500011444092,2.24100017547607,"191904","1919","04"
9.41800022125244,7.49600028991699,6.63200044631958,8.79300022125244,8.03200054168701,10.496000289917,9.54200077056885,8.70400047302246,9.028000831604,11.5460004806519,9.14300060272217,4.3100004196167,6.29700040817261,7.47200012207031,6.94400024414062,"191905","1919","05"
14.363000869751,12.4150009155273,11.5700006484985,13.532000541687,13.1240005493164,15.5030012130737,14.5370006561279,13.0270004272461,13.443000793457,15.7160005569458,13.3550004959106,9.05200004577637,10.827000617981,12.4390001296997,11.9940004348755,"191906","1919","06"
18.2820014953613,16.3369998931885,15.5800008773804,17.742000579834,17.1950016021729,19.3990001678467,18.439001083374,16.6820011138916,16.9080009460449,20.3070011138916,17.3200016021729,13.1110010147095,14.5260009765625,16.3400001525879,15.8160009384155,"191907","1919","07"
15.6710004806519,13.7620010375977,13.443000793457,15.6300010681152,14.7130002975464,16.6180000305176,15.4370002746582,15.5470008850098,15.7230005264282,18.976001739502,16.6270008087158,10.5630006790161,12.6500005722046,14.1200008392334,14.3810005187988,"191908","1919","08"
13.4490003585815,11.7370004653931,10.7630004882812,12.4090003967285,12.1440010070801,14.734001159668,13.8950004577637,12.3300008773804,12.7130002975464,15.5520009994507,13.0910005569458,8.98500061035156,10.4220008850098,11.6960000991821,11.4060001373291,"191909","1919","09"
4.34500026702881,2.78200006484985,1.69800007343292,3.12200021743774,2.97700023651123,5.58900022506714,4.74000024795532,4.03800010681152,4.39000034332275,6.96200037002563,4.68000030517578,-0.341000020503998,1.21700000762939,2.69700002670288,1.01800000667572,"191910","1919","10"
0.252000004053116,-1.39100003242493,-2.60700011253357,-0.697000026702881,-0.718000054359436,1.3860000371933,0.422000020742416,-1.75300014019012,-1.16600000858307,1.15100002288818,-0.388000011444092,-4.93600034713745,-4.09800004959106,-1.79900014400482,-3.66600012779236,"191911","1919","11"
-2.70700001716614,-4.37900018692017,-4.87800025939941,-2.42200016975403,-3.3510000705719,-1.93700003623962,-2.98800015449524,-3.71400022506714,-2.94700002670288,-0.494000017642975,-1.71100008487701,-8.13700008392334,-7.83600044250488,-4.04800033569336,-7.94600057601929,"191912","1919","12"
0.275000005960464,-1.45400011539459,-2.71700024604797,-0.736000061035156,-0.800000011920929,1.23600006103516,0.284000009298325,-2.24700021743774,-1.26300001144409,1.01200008392334,-0.0100000007078052,-5.30900001525879,-5.3600001335144,-1.84600007534027,-5.02200031280518,"192001","1920","01"
-2.1560001373291,-3.86200022697449,-5.02000045776367,-3.29700016975403,-3.22900009155273,-1.02500009536743,-1.99500012397766,-3.54400014877319,-2.98000025749207,-0.287000000476837,-1.82200014591217,-7.15100049972534,-6.52500009536743,-4.06900024414062,-6.20700025558472,"192002","1920","02"
-1.17000007629395,-2.87200021743774,-3.48000025749207,-1.29500007629395,-2.00600004196167,-0.127000004053116,-1.25100004673004,-2.30599999427795,-1.91800010204315,0.609000027179718,-1.65900003910065,-6.38000011444092,-5.38700008392334,-2.85500001907349,-5.4980001449585,"192003","1920","03"
-1.34900009632111,-3.0860002040863,-3.09500002861023,-0.914000034332275,-1.93900012969971,-0.549000024795532,-1.5900000333786,-1.2940000295639,-1.07200002670288,1.63100004196167,-1.1800000667572,-5.55400037765503,-3.87100028991699,-2.74000024795532,-3.5090000629425,"192004","1920","04"
