"B18","B19","EP","FP","JP","LJ","NI","SH","SR","SS","SP","TI","WR","WW","WB","year"
-2.14492321014404,-1.90012347698212,-2.59160327911377,-1.42572700977325,-0.019286185503006,-2.27974390983582,-1.95459485054016,-2.97477269172668,-1.72134327888489,-1.42572700977325,-1.95459485054016,-3.04346776008606,-0.616060435771942,1.63543295860291,-1.9898157119751,2001
-4.01804717381795,-4.29888248443604,-5.16199779510498,-4.86482334136963,-4.22278499603271,-4.72765731811523,-4.4324836730957,-5.45560598373413,-4.74808645248413,-4.86482334136963,-4.4324836730957,-5.1662278175354,-4.20250701904297,-3.58563494682312,-4.3421049118042,2002
1.45695149898529,1.16187059879303,-1.12453103065491,-0.955909490585327,-2.68774914741516,0.534942388534546,1.32830238342285,-1.96106922626495,-1.35518097877502,-0.955909490585327,1.32830238342285,-2.24218821525574,-2.19794726371765,-2.30097055435181,1.23768472671509,2003
0.808287461598714,2.32678699493408,2.78609848022461,2.01731634140015,-0.749577879905701,2.3622841835022,2.10306286811829,2.19585704803467,1.18615353107452,2.01731634140015,2.10306286811829,-1.23480188846588,-0.591339886188507,-0.981510877609253,1.89935195446014,2004
1.87885105609894,2.81916689872742,2.24549460411072,2.31327509880066,-1.40154182910919,2.44828629493713,1.2082108259201,2.05410575866699,-2.05282235145569,2.31327509880066,1.2082108259201,1.09079825878143,-0.933252930641174,0.994800448417664,1.47342026233673,2005
-2.22178316116333,-3.78871846199036,-4.18703985214233,-3.68476295471191,-2.90552186965942,-3.4693169593811,-2.11289262771606,-2.86774063110352,-1.32016885280609,-3.68476295471191,-2.11289262771606,-1.45956373214722,-1.63678455352783,-3.25289630889893,-2.08766722679138,2006
-1.3189655939738,0.501983165740967,-1.23456823825836,-1.85732388496399,2.85733222961426,-0.892609417438507,-1.78427195549011,-1.26601469516754,3.46479082107544,-1.85732388496399,-1.78427195549011,-1.79810333251953,3.19864964485168,3.75818634033203,-1.28204023838043,2007
-1.41180511315664,-1.13997781276703,-1.59851849079132,-1.35095453262329,-1.86387693881989,-1.45581412315369,-0.627812504768372,-1.4674299955368,-1.81545269489288,-1.35095453262329,-0.627812504768372,0.614816725254059,-1.3540107011795,-1.6740894317627,-1.30741369724274,2008
-1.0584895213445,-1.75251615047455,-1.61418116092682,-1.57537436485291,-0.9806067943573,-1.94949841499329,-0.805967211723328,-1.63151276111603,0.929344892501831,-1.57537436485291,-0.805967211723328,0.979592084884644,1.21909928321838,-1.10316586494446,-1.44326996803284,2009
1.20043154557546,2.03231859207153,1.77880847454071,2.50421357154846,1.68853294849396,1.71542429924011,0.584887325763702,1.3058203458786,2.00270104408264,2.50421357154846,0.584887325763702,1.48096525669098,2.0608959197998,1.96895349025726,1.14751410484314,2010
1.56635908285777,-0.738566637039185,-1.24491000175476,-1.30050182342529,-2.65743780136108,-0.922589361667633,2.79394674301147,-1.07854235172272,-2.83795356750488,-1.30050182342529,2.79394674301147,3.43416023254395,-1.62341344356537,-3.24592804908752,1.0047116279602,2011
-2.68470732371012,-2.85377717018127,-5.01978778839111,-3.07307815551758,-3.39984822273254,-3.12476944923401,-2.92389273643494,-3.65671849250793,-4.00653743743896,-3.07307815551758,-2.92389273643494,-4.02811098098755,-1.85008454322815,-3.85440587997437,-2.75139856338501,2012
-2.99534432093302,-1.72240674495697,-2.91399049758911,-1.38328588008881,-2.30323886871338,-2.88190412521362,-1.89188599586487,-3.74911522865295,-3.30639410018921,-1.38328588008881,-1.89188599586487,-4.43509483337402,-2.61250329017639,-3.13586640357971,-2.66093373298645,2013
3.90684064229329,3.2876546382904,2.41453790664673,3.92605900764465,1.50661134719849,2.68518209457397,2.99199938774109,3.35036039352417,-0.679357290267944,3.92605900764465,2.99199938774109,2.085688829422,1.82709002494812,-0.518703401088715,3.75952482223511,2014
3.60549060503642,3.58982038497925,2.52583980560303,5.16993141174316,2.94518303871155,2.53183078765869,1.32217574119568,2.50852870941162,3.9394645690918,5.16993141174316,1.32217574119568,-1.16873037815094,3.29959321022034,3.02118396759033,2.95466589927673,2015
1.15676488478978,1.05045890808105,-2.80724310874939,3.23760366439819,0.944113254547119,-1.93307673931122,-1.27035510540009,-2.08832478523254,1.7795068025589,3.23760366439819,-1.27035510540009,-2.46091270446777,1.11634635925293,1.89590561389923,0.50214284658432,2016
0.945431530475616,-0.789866805076599,-1.55057275295258,-1.91824007034302,-3.53788995742798,-0.938203930854797,1.08030581474304,-1.39681470394135,-2.82146787643433,-1.91824007034302,1.08030581474304,-2.29384207725525,-3.14851951599121,-3.84336948394775,0.950649440288544,2017
-1.90053474903107,-2.11089968681335,-2.90997052192688,-2.00940132141113,-5.19833612442017,-2.46425580978394,-2.63353610038757,-2.13049626350403,-3.81268000602722,-2.00940132141113,-2.63353610038757,-3.44324922561646,-4.81581687927246,-5.32119655609131,-2.56964945793152,2018
1.74002460638682,0.493420720100403,-1.16380763053894,1.0665887594223,-2.28733968734741,0.614783525466919,-0.955938994884491,-0.618634700775146,-1.64414584636688,1.0665887594223,-0.955938994884491,0.580886483192444,-2.38671207427979,-2.66877436637878,1.21916198730469,2019
2.84453654289246,1.53856527805328,-0.0216738320887089,2.43050956726074,0.606990575790405,1.96209645271301,0.428649812936783,1.39044439792633,-0.90997850894928,2.43050956726074,0.428649812936783,-3.26437950134277,-0.262222737073898,0.859274744987488,2.59700059890747,2020
-1.34169248739878,-0.811770379543304,-0.628765761852264,-1.40435838699341,-1.3208749294281,-0.729745745658875,-2.39930868148804,-0.7336745262146,-2.62794661521912,-1.40435838699341,-2.39930868148804,-4.07908344268799,-0.963590025901794,-0.958698272705078,-1.15762877464294,2021
0.873772919178009,2.13737392425537,2.354576587677,2.46497416496277,1.94283092021942,1.69730746746063,-2.25908374786377,2.36192655563354,2.11144208908081,2.46497416496277,-2.25908374786377,-4.63074779510498,1.55407786369324,2.46277737617493,1.20232260227203,2022
0.307809454078476,2.81376957893372,3.20057034492493,2.87915802001953,1.90386235713959,2.41537117958069,-2.36799812316895,3.14739465713501,2.0864052772522,2.87915802001953,-2.36799812316895,-5.24920272827148,1.8335542678833,3.66578578948975,0.511485278606415,2023
-1.5430566072464,-2.6242082118988,-3.3199770450592,-2.95852160453796,-2.55981826782227,-2.62680554389954,-4.1328272819519,-2.26276874542236,-2.33143544197083,-2.95852160453796,-4.1328272819519,-5.34197092056274,-2.03590631484985,0.537419855594635,-2.11914849281311,2024
